Country,Code,Region,Sub-Region,Year,Status,Income classifications,Life expectancy,Population,GDP Per Capita,"GNI per capita, PPP ($)",Total expenditure,Adult Mortality,infant deaths,Alcohol,health expenditure per capita $,health expenditure % of GDP,Hepatitis B (% of one-year-olds immunized),Polio (% of one-year-olds immunized),Measles per 1000,Measles MCV1 (% of one-year-olds immunized),under-five deaths,"Diphtheria, Pertussis, Tentanus (% of one-year-olds immunized)", HIV/AIDS, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Alcohol use disorders  (%),Drug use disorders (%),Avg Total Years of Schooling for Adult,"Government expenditure on education, total (% of GDP)",Mental disorders (%),obesity among adults (%),Gini coefficient,daily smoking in populations aged 10 and older (%),Neoplasms (Percent),Deaths - HIV/AIDS
Solomon Islands,SLB,Oceania,Melanesia,2008,Developing,Lower-middle income,68,516010,1504.530796,2124.015625,5.97,193,0,1.09,74.6,5.51,89,88,0,71,0,85,0.1,1.2,1.2,0.489,0.7,0.7,5,7.656330109,12.25,15.5,,,0.510247752,0.37
Solomon Islands,SLB,Oceania,Melanesia,2009,Developing,Low income,68.1,527844,1526.167865,2126.024902,7.92,192,0,1.21,92.1,6.61,91,90,0,69,0,86,0.1,1.2,1.2,0.494,0.7,0.7,5,7.288499832,12.26,16.1,,,0.511923746,0.39
Solomon Islands,SLB,Oceania,Melanesia,2010,Developing,Lower-middle income,68.3,540402,1661.998091,2314.734619,7.47,188,0,1.1,73.04,4.66,87,84,0,74,0,83,0.1,1.2,1.2,0.492,0.7,0.7,5.1,7.931739807,12.27,16.7,,22.128,0.514324932,0.4
Solomon Islands,SLB,Oceania,Melanesia,2011,Developing,Lower-middle income,68.5,553727,1921.346043,2366.379639,5.8,186,0,0.99,95.25,5.02,92,97,0,77,0,91,0.1,1.2,1.2,0.497,0.7,0.7,5.2,8.125189781,12.27,17.3,,,0.516425152,0.4
Solomon Islands,SLB,Oceania,Melanesia,2012,Developing,Lower-middle income,68.7,567771,2087.518739,2407.935059,5.48,184,0,0.01,101.77,4.85,92,88,0,87,0,92,0.1,1.2,1.2,0.505,0.7,0.7,5.2,8.087030411,12.27,17.9,0.37054927,,0.517687002,0.39
Solomon Islands,SLB,Oceania,Melanesia,2013,Developing,Lower-middle income,68.8,582369,2208.095867,2600.292969,5.42,182,0,0.01,101.11,4.58,83,85,0,76,0,83,0.1,1.1,1.2,0.509,0.7,0.7,5.3,10.17469978,12.27,18.5,,,0.519871445,0.41
Solomon Islands,SLB,Oceania,Melanesia,2014,Developing,Lower-middle income,68.8,597386,2235.747344,2522.648682,5.5,183,0,0.01,109.28,4.89,77,78,0,76,0,77,0.1,1.1,1.2,0.512,0.7,0.7,5.3,9.812000275,12.26,19.2,,,0.521384213,0.44
Solomon Islands,SLB,Oceania,Melanesia,2015,Developing,Lower-middle income,69.2,612670,2134.802451,2472.041016,,177,0,,94.91,4.45,87,85,0,75,0,87,0.1,1.1,1.2,0.514,0.7,0.7,5.4,10.13490009,12.25,19.8,,,0.524785746,0.48
Somalia,SOM,Africa,Sub-Saharan Africa,2000,Developing,Low income,55,8721465,,,,355,45,0.01,,,,37,3965,24,74,33,0.8,8,7.9,,1.23,0.34,,,14.28,3.5,,9.513,0.497911532,1.91
Somalia,SOM,Africa,Sub-Saharan Africa,2001,Developing,Low income,57,9070751,,,,352,46,0.01,,,,33,3571,20,75,33,0.8,7.9,7.7,,1.23,0.34,,,14.31,3.7,,,0.485883142,2.16
Somalia,SOM,Africa,Sub-Saharan Africa,2002,Developing,Low income,58,9411108,,,,348,47,0.01,,,,40,9559,45,77,40,0.9,7.8,7.6,,1.23,0.34,,,14.33,3.8,,,0.478861547,2.36
Somalia,SOM,Africa,Sub-Saharan Africa,2003,Developing,Low income,51.1,9758285,,,,344,48,0.01,,,,40,8257,40,78,40,0.9,7.7,7.5,,1.23,0.34,,,14.35,4,,,0.471538599,2.51
Somalia,SOM,Africa,Sub-Saharan Africa,2004,Developing,Low income,51.2,10117359,,,,341,49,0.01,,,,30,12008,40,80,30,0.9,7.6,7.4,,1.22,0.34,,,14.37,4.2,,,0.465375405,2.59
Somalia,SOM,Africa,Sub-Saharan Africa,2005,Developing,Low income,51.6,10467294,,,,334,50,0.01,,,,35,0,35,82,35,0.9,7.5,7.3,,1.22,0.34,,,14.38,4.4,,9.019,0.459984477,2.68
Somalia,SOM,Africa,Sub-Saharan Africa,2006,Developing,Low income,51.5,10784978,,,,337,51,0.01,,,,26,7,35,83,26,0.9,7.4,7.2,,1.21,0.34,2.1,,14.38,4.6,,,0.461378038,2.67
Somalia,SOM,Africa,Sub-Saharan Africa,2007,Developing,Low income,51.5,11118092,,,,34,52,0.01,,,,40,1149,35,84,40,0.9,7.3,7.1,,1.21,0.34,,,14.37,4.8,,,0.464001916,2.6
Somalia,SOM,Africa,Sub-Saharan Africa,2008,Developing,Low income,51.9,11444870,,,,336,52,0.01,,,,40,1081,34,84,31,0.9,7.2,7,,1.2,0.34,,,14.36,5,,,0.469445164,2.57
Somalia,SOM,Africa,Sub-Saharan Africa,2009,Developing,Low income,52.2,11730035,,,,335,52,0.01,,,,41,13,43,84,42,0.8,7.1,6.9,,1.2,0.34,,,14.35,5.2,,,0.471802544,2.5
Somalia,SOM,Africa,Sub-Saharan Africa,2010,Developing,Low income,52.4,12026650,,,,336,52,0.01,,,,49,115,46,83,45,0.8,7,6.8,,1.19,0.34,,,14.35,5.4,,8.471,0.473675535,2.29
Somalia,SOM,Africa,Sub-Saharan Africa,2011,Developing,Low income,53.1,12216842,,,,329,51,0.01,,,,49,17298,46,82,41,0.8,6.9,6.7,,1.19,0.34,,,14.35,5.6,,,0.4748517,2.23
Somalia,SOM,Africa,Sub-Saharan Africa,2012,Developing,Low income,53.1,12440332,,,,336,51,0.01,,,,47,9983,46,82,42,0.8,6.8,6.7,,1.19,0.34,,,14.35,5.9,,,0.47510004,2.28
Somalia,SOM,Africa,Sub-Saharan Africa,2013,Developing,Low income,54.2,12852491,356.1179025,,,318,51,0.01,,,42,47,3173,46,81,42,0.8,6.8,6.6,,1.19,0.34,,,14.34,6.1,,,0.475769001,2.23
Somalia,SOM,Africa,Sub-Saharan Africa,2014,Developing,Low income,54.3,13309236,377.5573872,,,321,51,0.01,,,42,47,10229,46,80,42,0.8,6.7,6.5,,1.19,0.34,,,14.34,6.3,,,0.475957093,2.17
Somalia,SOM,Africa,Sub-Saharan Africa,2015,Developing,Low income,55,13763909,387.6079944,,,312,50,,,,42,47,7497,46,80,42,0.7,6.6,6.4,,1.19,0.34,,,14.33,6.6,,,0.475884203,2.08
South Africa,ZAF,Africa,Sub-Saharan Africa,2000,Developing,Upper-middle income,57.3,46813270,3241.674475,10823.07227,8.7,397,51,7.3,237.83,7.34,73,71,1459,72,73,73,21.3,16.3,19.1,0.635,2.36,1.58,8.8,5.443580151,11.75,18.1,0.577696618,19.899,0.662805386,29.51
South Africa,ZAF,Africa,Sub-Saharan Africa,2001,Developing,Lower-middle income,56,47229710,2867.466168,10895.36035,8.31,429,52,7.38,204.26,7.12,72,71,1166,69,76,71,24,15.4,18.1,0.629,2.35,1.57,7.5,5.159480095,11.74,18.6,,,0.653830035,33.3
South Africa,ZAF,Africa,Sub-Saharan Africa,2002,Developing,Lower-middle income,54.9,47661516,2708.43541,11214.99316,8.9,459,54,7.04,180.86,6.68,72,70,1043,65,79,70,26.6,14.5,17.1,0.62,2.33,1.56,8.5,5.066219807,11.73,19.1,,,0.656128134,35.97
South Africa,ZAF,Africa,Sub-Saharan Africa,2003,Developing,Lower-middle income,54,48104044,4095.71023,11380.46191,8.26,485,55,6.93,288.38,7.04,71,70,244,62,82,69,28.9,13.5,16.1,0.613,2.3,1.54,8.8,4.864850044,11.72,19.6,,,0.654636971,38
South Africa,ZAF,Africa,Sub-Saharan Africa,2004,Developing,Upper-middle income,53.7,48556064,5268.272867,11833.2207,7.93,497,55,6.96,365.53,6.94,76,73,830,63,83,74,29.7,12.6,15,0.611,2.28,1.53,8.8,5.068910122,11.71,20.1,,,0.646983766,39.97
South Africa,ZAF,Africa,Sub-Saharan Africa,2005,Developing,Upper-middle income,53.8,49017156,5893.213024,12299.16504,7.77,498,55,8.69,404.4,6.86,79,75,615,64,84,81,29.5,11.6,13.9,0.609,2.26,1.5,8.9,5.063199997,11.71,20.6,0.647624886,16.91,0.634897914,41.12
South Africa,ZAF,Africa,Sub-Saharan Africa,2006,Developing,Upper-middle income,54,49491764,6139.626045,12824.97363,7.57,496,54,8.5,422.19,6.88,83,79,81,69,82,84,28.1,1.6,12.8,0.609,2.24,1.47,9,5.072569847,11.72,21.1,,,0.62430749,41.08
South Africa,ZAF,Africa,Sub-Saharan Africa,2007,Developing,Upper-middle income,54.5,49996096,6662.02969,13167.32129,7.53,486,51,8.48,460.02,6.91,83,79,31,68,79,85,26.4,9.7,11.7,0.612,2.22,1.42,9.1,4.974140167,11.74,21.7,,,0.605967904,41.03
South Africa,ZAF,Africa,Sub-Saharan Africa,2008,Developing,Upper-middle income,55.3,50565816,6251.894833,13430.35352,7.75,473,50,8.19,446.9,7.15,76,77,39,73,75,82,23.5,8.9,1.7,0.616,2.2,1.37,9.7,4.866000175,11.75,22.2,0.630089973,,0.589930607,40.02
South Africa,ZAF,Africa,Sub-Saharan Africa,2009,Developing,Upper-middle income,56.5,51170780,6444.167068,13145.82031,8.39,449,46,7.6,492.94,7.65,74,75,5857,77,70,81,19,8.1,9.8,0.622,2.18,1.32,10.1,5.248690128,11.77,22.8,,,0.571542397,38.45
South Africa,ZAF,Africa,Sub-Saharan Africa,2010,Developing,Upper-middle income,58,51784930,8059.587017,13354.96094,8.5,428,43,7.28,628.13,7.79,71,72,12499,72,62,77,11,7.3,8.9,0.63,2.16,1.27,10,5.721739769,11.79,23.3,0.63383188,14.594,0.552582148,36.89
South Africa,ZAF,Africa,Sub-Saharan Africa,2011,Developing,Upper-middle income,58.9,52443320,8737.079774,13514.30371,8.61,413,43,7.38,694.1,7.94,76,71,92,77,58,75,8.5,6.6,8,0.638,2.13,1.22,9.9,5.881020069,11.82,23.9,,,0.537115789,35.44
South Africa,ZAF,Africa,Sub-Saharan Africa,2012,Developing,Upper-middle income,59.2,53145036,8173.869138,13602.25391,8.79,48,43,7.38,654.25,8,70,69,32,79,56,71,7.6,6,7.3,0.644,2.09,1.15,9.8,6.077420235,11.85,24.5,,,0.530032686,33.17
South Africa,ZAF,Africa,Sub-Saharan Africa,2013,Developing,Upper-middle income,69,53873610,7441.230854,13732.25293,8.78,371,43,7.34,602.68,8.1,73,79,25,78,54,81,4.5,5.4,6.5,0.652,2.05,1.09,9.9,5.864659786,11.89,25.1,,,0.529324288,31.24
South Africa,ZAF,Africa,Sub-Saharan Africa,2014,Developing,Upper-middle income,62,54729556,6965.137897,13700.83496,8.8,347,42,7.38,547.83,7.87,85,85,66,84,52,85,3.7,4.9,5.9,0.66,2.01,1.04,10,5.99946022,11.92,25.8,0.630260727,,0.53475002,29.89
South Africa,ZAF,Africa,Sub-Saharan Africa,2015,Developing,Upper-middle income,62.9,55876504,6204.929901,13694.72852,,328,42,,499.36,8.05,85,85,17,86,52,85,3.6,4.4,5.3,0.665,1.98,1.01,10.1,5.956190109,11.95,26.4,,,0.545330779,29.67
South Sudan,SSD,Africa,Sub-Saharan Africa,2000,Developing,Not categorized,48.9,6114443,,,,38,31,,,,,,0,,50,,2.7,,,0,1.45,0.35,,,13.04,,,8.56,0.435751266,4.21
South Sudan,SSD,Africa,Sub-Saharan Africa,2001,Developing,Not categorized,49.6,6394433,,,,381,30,,,,,,0,,49,,3,,,0,1.45,0.35,,,13.04,,,,0.42315393,4.79
South Sudan,SSD,Africa,Sub-Saharan Africa,2002,Developing,Not categorized,52,6686105,,,,382,30,,,,,,0,,48,,3.3,,,0,1.44,0.35,,,13.05,,,,0.417443363,5.29
South Sudan,SSD,Africa,Sub-Saharan Africa,2003,Developing,Not categorized,58,6992367,,,,383,29,,,,,,0,,46,,3.5,,,0,1.43,0.35,,,13.06,,,,0.421638154,5.74
South Sudan,SSD,Africa,Sub-Saharan Africa,2004,Developing,Not categorized,51.4,7317127,,,,383,29,,,,,,0,,45,,3.8,,,0,1.43,0.35,,,13.06,,,,0.425125128,6.2
South Sudan,SSD,Africa,Sub-Saharan Africa,2005,Developing,Not categorized,51.9,7662659,,,,383,28,,,,,,0,,44,,3.9,,,0,1.42,0.35,,,13.07,,,8.186,0.426056394,6.57
South Sudan,SSD,Africa,Sub-Saharan Africa,2006,Developing,Not categorized,52.5,8029516,,,,383,28,,,,,,0,,43,,4.1,,,0,1.41,0.35,,,13.07,,,,0.431286925,6.74
South Sudan,SSD,Africa,Sub-Saharan Africa,2007,Developing,Not categorized,53.1,8417830,,,,381,27,,,,,,0,,43,,4.2,,,0,1.4,0.35,,,13.07,,,,0.433852836,7.04
South Sudan,SSD,Africa,Sub-Saharan Africa,2008,Developing,Not categorized,53.6,8823896,1653.041537,,,377,27,,,,,,0,,42,,4.2,,,0,1.39,0.35,4.8,,13.08,,,,0.434876031,7.26
South Sudan,SSD,Africa,Sub-Saharan Africa,2009,Developing,Not categorized,54.3,9229234,1325.275077,,,369,27,,,,,,0,,42,,4.2,,,0,1.38,0.35,4.8,,13.09,,0.463406607,,0.433974316,7.14
South Sudan,SSD,Africa,Sub-Saharan Africa,2010,Developing,Not categorized,55,9714425,1503.133889,,,359,27,,,,,,0,,41,,4,,,0,1.38,0.35,4.8,,13.1,,,7.774,0.434941788,7.29
South Sudan,SSD,Africa,Sub-Saharan Africa,2011,Developing,Lower-middle income,55.4,10243057,1455.358407,,,355,27,,,,,66,1256,62,41,61,3.9,,,0.429,1.38,0.35,4.8,0.962890029,13.11,,,,0.433639576,7.16
South Sudan,SSD,Africa,Sub-Saharan Africa,2012,Developing,Low income,56,10701605,1114.923723,,2.77,347,26,,,,,67,1952,60,40,63,3.8,,,0.419,1.38,0.35,4.8,,13.14,,,,0.435583979,7.2
South Sudan,SSD,Africa,Sub-Saharan Africa,2013,Developing,Lower-middle income,56.4,11106037,1659.140787,,2.62,345,26,,,,,56,525,58,40,53,3.6,,,0.417,1.37,0.35,4.8,1.024500012,13.18,,,,0.436941203,6.99
South Sudan,SSD,Africa,Sub-Saharan Africa,2014,Developing,Low income,56.6,11213286,1245.149311,,2.74,343,26,,,,,52,441,55,39,50,3.5,,,0.421,1.37,0.35,4.8,1.232460022,13.21,,,,0.440187289,6.85
South Sudan,SSD,Africa,Sub-Saharan Africa,2015,Developing,Low income,57.3,11194300,1071.777765,,,332,26,,,,31,52,878,53,39,46,3.4,,,0.421,1.36,0.35,4.8,1.465559959,13.24,,,,0.445072862,6.71
Spain,ESP,Europe,Southern Europe,2000,Developed,High income,79.1,40741652,14749.68742,34514.67188,7.21,86,2,11.12,1005.28,6.8,77,95,152,94,2,95,0.1,0.6,0.5,0.82,1.89,1.92,8.4,4.166049957,16.83,19.6,0.342510455,27.451,1.880960455,0.51
Spain,ESP,Europe,Southern Europe,2001,Developed,High income,79.4,40966450,15369.00116,35386.61719,7.24,84,2,9.86,1045.05,6.77,83,95,0,96,2,96,0.1,0.6,0.5,0.825,1.9,1.95,8.5,4.111269951,16.86,20,,,1.904523789,0.49
Spain,ESP,Europe,Southern Europe,2002,Developed,High income,79.5,41477652,17106.68658,35929.33594,7.25,83,2,12.26,1174.58,6.8,82,98,67,97,2,98,0.1,0.6,0.5,0.828,1.91,2,8.5,4.134570122,16.94,20.4,,,1.935155304,0.48
Spain,ESP,Europe,Southern Europe,2003,Developed,High income,79.4,42230268,21510.83625,36450.125,7.99,83,2,12.09,1640.92,7.56,81,99,256,98,2,98,0.1,0.6,0.5,0.83,1.93,2.03,8.6,4.173429966,17.07,20.8,0.31804665,,1.977593624,0.46
Spain,ESP,Europe,Southern Europe,2004,Developed,High income,81,42959670,24907.00085,36904.03906,8.5,79,2,11.96,1924.27,7.66,97,97,26,97,2,97,0.1,0.6,0.5,0.833,1.94,2.06,8.6,4.157859802,17.2,21.2,0.333052924,,1.988276804,0.44
Spain,ESP,Europe,Southern Europe,2005,Developed,High income,81,43685372,26429.15094,37440.59766,8.12,77,2,11.92,2060.32,7.73,96,96,22,97,2,96,0.1,0.6,0.5,0.837,1.95,2.08,8.9,4.144320011,17.31,21.6,0.324356387,28.199,2.003367995,0.41
Spain,ESP,Europe,Southern Europe,2006,Developed,High income,88,44422824,28389.07858,38141.58984,8.23,73,2,11.86,2242.16,7.83,97,98,362,97,2,98,0.1,0.6,0.5,0.844,1.94,2.02,9,4.184820175,17.47,22.1,0.335452265,,2.014496707,0.38
Spain,ESP,Europe,Southern Europe,2007,Developed,High income,89,45245784,32591.35031,38550.36328,8.36,72,2,11.05,2606.28,7.92,96,96,267,97,2,96,0.1,0.6,0.5,0.849,1.92,1.9,9.1,4.254049778,17.72,22.5,0.34138834,,2.048846016,0.37
Spain,ESP,Europe,Southern Europe,2008,Developed,High income,81.3,45966544,35510.72223,38153.64844,8.8,7,2,10.24,2995.19,8.38,97,97,297,98,2,97,0.1,0.6,0.5,0.854,1.9,1.74,9.2,4.528059959,18,23,0.342215725,,2.083554696,0.34
Spain,ESP,Europe,Southern Europe,2009,Developed,High income,81.6,46367772,32169.50285,36703.53516,9.52,66,2,9.99,2937.72,9.11,96,96,41,98,2,96,0.1,0.6,0.5,0.858,1.87,1.61,9.3,4.912000179,18.24,23.5,0.349261256,,2.10338197,0.3
Spain,ESP,Europe,Southern Europe,2010,Developed,High income,81.9,46572776,30532.48051,36771.19141,9.56,64,1,9.78,2789.64,9.12,97,97,302,95,2,97,0.1,0.6,0.5,0.86,1.86,1.55,9.4,4.856080055,18.38,24,0.352468371,27.745,2.111222273,0.28
Spain,ESP,Europe,Southern Europe,2011,Developed,High income,82.1,46729230,31677.90031,36233.875,9.48,63,1,9.62,2908.92,9.17,97,97,3802,97,2,97,0.1,0.6,0.5,0.867,1.85,1.54,9.5,4.896920204,18.45,24.5,0.356986043,,2.125880986,0.26
Spain,ESP,Europe,Southern Europe,2012,Developed,High income,82,46756084,28322.94659,35484.05859,9.39,61,1,9.35,2590.23,9.15,96,96,1204,97,2,96,0.1,0.6,0.5,0.871,1.84,1.56,9.5,4.469339848,18.53,25,0.354063304,,2.129744869,0.23
Spain,ESP,Europe,Southern Europe,2013,Developed,High income,82.4,46603460,29077.18206,35135.15625,9.1,6,1,9.25,2629.48,9.07,95,96,131,95,2,96,0.1,0.6,0.5,0.874,1.83,1.59,9.5,4.351019859,18.61,25.5,0.361851672,,2.132971855,0.2
Spain,ESP,Europe,Southern Europe,2014,Developed,High income,82.6,46464548,29513.65118,35836.96875,9.3,58,1,0.01,2679.52,9.09,96,97,154,96,1,97,0.1,0.6,0.5,0.877,1.82,1.62,9.7,4.303380013,18.67,26.1,0.360544135,,2.143083952,0.18
Spain,ESP,Europe,Southern Europe,2015,Developed,High income,82.8,46431344,25754.36103,37368.67969,,56,1,,2349.12,9.13,97,97,115,96,1,97,0.1,0.6,0.5,0.882,1.81,1.64,9.7,4.286570072,18.72,26.6,0.361814192,,2.153954419,0.16
Sri Lanka,LKA,Asia,Southern Asia,2000,Developing,Lower-middle income,71.5,18776374,869.696285,5850.024414,3.77,175,5,1.45,43.72,4.25,,99,16527,99,6,99,0.1,15.3,15.5,0.677,1.08,0.62,10,,11.84,2,,11.293,0.426381821,0.07
Sri Lanka,LKA,Asia,Southern Asia,2001,Developing,Lower-middle income,72.7,18920278,832.8035723,5723.106445,3.81,16,5,1.68,41.31,4.19,,98,309,99,6,98,0.1,15.4,15.6,0.686,1.08,0.62,10.2,,11.8,2.2,,,0.413670565,0.07
Sri Lanka,LKA,Asia,Southern Asia,2002,Developing,Lower-middle income,73.7,19110706,867.4914868,5918.854004,3.89,149,5,1.62,42.74,4.17,,98,139,99,5,98,0.1,15.4,15.6,0.699,1.07,0.62,10.2,,11.77,2.3,0.401719063,,0.406767019,0.08
Sri Lanka,LKA,Asia,Southern Asia,2003,Developing,Lower-middle income,73.9,19303182,982.195697,6253.377441,3.95,146,5,1.69,42.2,3.77,32,98,65,99,5,99,0.1,15.4,15.5,0.697,1.06,0.62,10.2,,11.75,2.4,,,0.404604529,0.07
Sri Lanka,LKA,Asia,Southern Asia,2004,Developing,Lower-middle income,69.1,19490434,1065.784437,6534.76416,4.28,197,6,1.56,50.65,4.18,62,97,35,96,10,97,0.1,15.4,15.5,0.705,1.04,0.62,10.3,,11.72,2.6,,,0.405417498,0.06
Sri Lanka,LKA,Asia,Southern Asia,2005,Developing,Lower-middle income,74.2,19673866,1248.698185,6872.356934,4.6,138,4,1.97,56.93,4.01,99,99,3,99,5,99,0.1,15.4,15.5,0.712,1.03,0.62,10.4,,11.69,2.8,,10.51,0.410743007,0.07
Sri Lanka,LKA,Asia,Southern Asia,2006,Developing,Lower-middle income,73.8,19870706,1435.816813,7332.785645,4.6,145,4,1.96,64.82,3.98,98,98,0,99,5,98,0.1,15.4,15.5,0.718,1.02,0.62,10.5,,11.65,2.9,0.396690194,,0.409032538,0.06
Sri Lanka,LKA,Asia,Southern Asia,2007,Developing,Lower-middle income,73.7,20078652,1630.388906,7795.922363,3.76,146,4,2.29,72.86,3.95,98,98,44,98,5,98,0.1,15.4,15.5,0.725,1,0.62,10.6,,11.6,3.1,,,0.415974218,0.06
Sri Lanka,LKA,Asia,Southern Asia,2008,Developing,Lower-middle income,72.3,20285640,2037.322103,8104.57959,3.44,172,4,2.1,91.53,3.98,98,98,33,98,4,98,0.1,15.4,15.4,0.731,0.98,0.61,11,,11.55,3.3,,,0.420497809,0.05
Sri Lanka,LKA,Asia,Southern Asia,2009,Developing,Lower-middle income,71.8,20482484,2090.401826,8424.438477,3.37,183,4,2.05,98.56,4.19,97,97,21,97,4,97,0.1,15.3,15.4,0.735,0.96,0.61,10.9,2.055900097,11.51,3.6,0.360541525,,0.42683121,0.05
Sri Lanka,LKA,Asia,Southern Asia,2010,Developing,Lower-middle income,74.5,20668556,2893.934899,9041.182617,3.43,138,3,2.31,106.14,3.87,99,99,79,99,4,99,0.1,15.3,15.3,0.739,0.94,0.61,10.8,1.717740059,11.48,3.8,,9.931,0.432327732,0.05
Sri Lanka,LKA,Asia,Southern Asia,2011,Developing,Lower-middle income,74.5,20859746,3321.484532,9746.385742,3.28,141,3,3.03,116.34,3.72,99,99,60,99,4,99,0.1,15.3,15.3,0.746,0.93,0.61,10.8,1.808609962,11.47,4,,,0.448983821,0.06
Sri Lanka,LKA,Asia,Southern Asia,2012,Developing,Lower-middle income,74.5,21017150,3449.066903,10541.47363,3.21,143,3,2.8,110.83,3.4,99,99,51,99,4,99,0.1,15.3,15.2,0.752,0.91,0.61,10.9,1.496170044,11.46,4.3,0.387136085,,0.462335164,0.06
Sri Lanka,LKA,Asia,Southern Asia,2013,Developing,Lower-middle income,74.6,21131762,3740.616792,10748.55273,3.68,142,3,2.56,134.59,3.83,99,99,2107,99,3,99,0.1,15.2,15.1,0.757,0.89,0.6,10.9,1.621070027,11.46,4.6,,,0.478612725,0.06
Sri Lanka,LKA,Asia,Southern Asia,2014,Developing,Lower-middle income,74.7,21239448,3971.918675,11181.46387,3.5,141,3,2.37,134.75,3.61,99,99,1686,99,3,99,0.1,15.2,15,0.76,0.88,0.6,10.9,1.932880044,11.46,4.8,,,0.497167734,0.05
Sri Lanka,LKA,Asia,Southern Asia,2015,Developing,Lower-middle income,74.9,21336692,4060.131785,11600.29297,,138,3,,146.95,3.89,99,99,1568,99,3,99,0.1,15.1,15,0.764,0.87,0.6,10.9,2.22874999,11.46,5.1,,,0.511933622,0.05
Sudan,SDN,Africa,Northern Africa,2000,Developing,Low income,58.6,26298778,378.1611633,3723.241699,3.23,284,71,1.76,15.23,3.61,,62,2875,58,109,62,0.1,,,0.394,0.45,0.27,2.4,1.012179971,16.62,4.7,,10.347,0.355218489,0.93
Sudan,SDN,Africa,Northern Africa,2001,Developing,Low income,58.9,26947252,471.3765869,3899.391846,2.96,283,71,1.81,16.58,3.36,,66,4362,58,108,66,0.2,,,0.399,0.45,0.27,2.5,,16.58,4.2,,,0.358498007,1.05
Sudan,SDN,Africa,Northern Africa,2002,Developing,Low income,59.4,27570326,529.4435425,4000.128906,2.95,277,70,1.59,18.3,3.3,,60,4529,58,106,60,0.2,,,0.403,0.44,0.28,2.6,1.426440001,16.52,3.2,,,0.361158022,1.16
Sudan,SDN,Africa,Northern Africa,2003,Developing,Low income,59.6,28188984,607.0142212,4144.384277,3.18,278,69,1.74,24.74,3.89,,69,4381,65,104,69,0.2,,,0.409,0.44,0.28,2.7,,16.47,3.7,,,0.364676608,1.26
Sudan,SDN,Africa,Northern Africa,2004,Developing,Low income,59.7,28831556,737.1085205,4220.660156,3.39,278,68,1.59,32.12,4.16,,74,9562,67,102,74,0.2,,,0.415,0.44,0.28,2.8,1.629899979,16.41,4.9,,,0.368240232,1.34
Sudan,SDN,Africa,Northern Africa,2005,Developing,Low income,67,29540584,945.6734009,4360.895996,3.18,261,66,1.55,40.81,4.09,22,78,1374,69,101,78,0.2,,,0.423,0.43,0.28,2.9,1.563070059,16.36,4.1,,10.308,0.373969841,1.52
Sudan,SDN,Africa,Northern Africa,2006,Developing,Low income,61,30332970,1179.91626,4480.083008,3.93,26,66,1.9,61.06,4.89,60,77,228,73,99,78,0.2,,,0.43,0.43,0.29,3,1.963019967,16.3,3.8,,,0.376553234,1.61
Sudan,SDN,Africa,Northern Africa,2007,Developing,Lower-middle income,61.4,31191168,1500.673096,4637.464844,4.72,254,65,2.01,90.58,5.66,78,84,327,79,97,84,0.3,,,0.44,0.43,0.29,3,,16.25,4.9,,,0.380337542,1.72
Sudan,SDN,Africa,Northern Africa,2008,Developing,Lower-middle income,61.8,32065240,1585.554321,4631.672363,8.17,251,64,2.01,92.22,5.42,78,85,129,79,95,86,0.3,,,0.444,0.43,0.29,3,2.201430082,16.2,5.1,,,0.383558876,1.76
Sudan,SDN,Africa,Northern Africa,2009,Developing,Lower-middle income,62,32948156,1382.641357,4484.057617,8.4,248,63,1.99,89.61,6.39,72,81,68,82,94,81,0.3,,,0.456,0.43,0.3,3.1,2.218679905,16.15,4.5,0.35395337,,0.386019009,1.78
Sudan,SDN,Africa,Northern Africa,2010,Developing,Lower-middle income,62.5,33739932,1706.415649,4337.199219,7.97,243,62,1.77,82.82,5.06,75,90,680,90,92,90,0.3,,,0.461,0.43,0.3,3.1,,16.11,5.6,,10.149,0.389585945,1.88
Sudan,SDN,Africa,Northern Africa,2011,Developing,Lower-middle income,62.7,34419628,1982.831055,4614.505371,8.3,241,61,2.12,114.25,5.62,93,93,5616,87,91,93,0.3,,,0.463,0.42,0.31,3.2,,16.08,5.3,,,0.393895007,1.99
Sudan,SDN,Africa,Northern Africa,2012,Developing,Lower-middle income,63.2,35159790,1797.379761,4343.172363,8.2,235,61,0.01,79.42,5.69,92,92,8523,85,89,92,0.3,,,0.468,0.42,0.31,3.3,,16.06,5.6,,,0.39927225,2.13
Sudan,SDN,Africa,Northern Africa,2013,Developing,Lower-middle income,63.5,35990708,1834.545898,4268.251953,8.42,232,60,0.01,101.87,6.96,93,93,2813,85,88,93,0.3,,,0.478,0.41,0.32,3.4,,16.04,5,,,0.404042839,2.22
Sudan,SDN,Africa,Northern Africa,2014,Developing,Lower-middle income,63.8,37003250,2075.989014,4571.16748,8.43,229,59,0.01,92.44,5.68,94,94,676,86,86,94,0.3,,,0.485,0.41,0.32,3.5,,16.02,5.2,0.342431971,,0.408838505,2.32
Sudan,SDN,Africa,Northern Africa,2015,Developing,Lower-middle income,64.1,38171172,2226.421631,4531.578125,,225,58,,122.03,7.27,93,93,3585,87,85,93,0.3,,,0.488,0.41,0.33,3.6,,16.01,7.3,,,0.413813415,2.41
